ID,Name,Type 1,Type 2,Abilities,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,EggGroup,LevelingRate,BaseFriendship,IsLegendary,IsMythical,IsUltraBeast,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy 
625.0,Cofagrigus,Ghost,,['Mummy'],[],V,58.0,50.0,145.0,95.0,105.0,30.0,483.0,76.5,1.7,0.5,Coffin Pokémon,90.0,25.0,['Mineral' 'Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Yamask,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
626.0,Tirtouga,Water,Rock,"['Solid Rock', 'Sturdy']",['Swift Swim'],V,54.0,78.0,103.0,53.0,45.0,22.0,355.0,16.5,0.7,0.875,Prototurtle Pokémon,45.0,30.0,['Water 1' 'Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
627.0,Carracosta,Water,Rock,"['Solid Rock', 'Sturdy']",['Swift Swim'],V,74.0,108.0,133.0,83.0,65.0,32.0,495.0,81.0,1.2,0.875,Prototurtle Pokémon,45.0,30.0,['Water 1' 'Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Tirtouga,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
628.0,Archen,Rock,Flying,['Defeatist'],[],V,55.0,112.0,45.0,74.0,45.0,70.0,401.0,9.5,0.5,0.875,First Bird Pokémon,45.0,30.0,['Flying' 'Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
629.0,Archeops,Rock,Flying,['Defeatist'],[],V,75.0,140.0,65.0,112.0,65.0,110.0,567.0,32.0,1.4,0.875,First Bird Pokémon,45.0,30.0,['Flying' 'Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Archen,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
630.0,Trubbish,Poison,,"['Stench', 'Sticky Hold']",['Aftermath'],V,50.0,50.0,62.0,40.0,62.0,65.0,329.0,31.0,0.6,0.5,Trash Bag Pokémon,190.0,20.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
631.0,Garbodor,Poison,,"['Stench', 'Weak Armor']",['Aftermath'],V,80.0,95.0,82.0,60.0,82.0,75.0,474.0,107.3,1.9,0.5,Trash Heap Pokémon,60.0,20.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Trubbish,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
632.0,Zorua,Dark,,['Illusion'],[],V,40.0,65.0,40.0,80.0,40.0,65.0,330.0,12.5,0.7,0.875,Tricky Fox Pokémon,75.0,25.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
633.0,Zoroark,Dark,,['Illusion'],[],V,60.0,105.0,60.0,120.0,60.0,105.0,510.0,81.1,1.6,0.875,Illusion Fox Pokémon,45.0,20.0,['Field'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Zorua,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
634.0,Minccino,Normal,,"['Cute Charm', 'Technician']",['Skill Link'],V,55.0,50.0,40.0,40.0,40.0,75.0,300.0,5.8,0.4,0.25,Chinchilla Pokémon,255.0,15.0,['Field'],"Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
635.0,Cinccino,Normal,,"['Cute Charm', 'Technician']",['Skill Link'],V,75.0,95.0,60.0,65.0,60.0,115.0,470.0,7.5,0.5,0.25,Scarf Pokémon,60.0,15.0,['Field'],"Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Minccino,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
636.0,Gothita,Psychic,,"['Frisk', 'Competitive']",['Shadow Tag'],V,45.0,30.0,50.0,55.0,65.0,45.0,290.0,5.8,0.4,0.25,Fixation Pokémon,200.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
637.0,Gothorita,Psychic,,"['Frisk', 'Competitive']",['Shadow Tag'],V,60.0,45.0,70.0,75.0,85.0,55.0,390.0,18.0,0.7,0.25,Manipulate Pokémon,100.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Gothita,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
638.0,Gothitelle,Psychic,,"['Frisk', 'Competitive']",['Shadow Tag'],V,70.0,55.0,95.0,95.0,110.0,65.0,490.0,44.0,1.5,0.25,Astral Body Pokémon,50.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Gothorita,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
639.0,Solosis,Psychic,,"['Overcoat', 'Magic Guard']",['Regenerator'],V,45.0,30.0,40.0,105.0,50.0,20.0,290.0,1.0,0.3,0.5,Cell Pokémon,200.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
640.0,Duosion,Psychic,,"['Overcoat', 'Magic Guard']",['Regenerator'],V,65.0,40.0,50.0,125.0,60.0,30.0,370.0,8.0,0.6,0.5,Mitosis Pokémon,100.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Solosis,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
641.0,Reuniclus,Psychic,,"['Overcoat', 'Magic Guard']",['Regenerator'],V,110.0,65.0,75.0,125.0,85.0,30.0,490.0,20.1,1.0,0.5,Multiplying Pokémon,50.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Duosion,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
642.0,Ducklett,Water,Flying,"['Keen Eye', 'Big Pecks']",['Hydration'],V,62.0,44.0,50.0,44.0,50.0,55.0,305.0,5.5,0.5,0.5,Water Bird Pokémon,190.0,20.0,['Water 1' 'Flying'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
643.0,Swanna,Water,Flying,"['Keen Eye', 'Big Pecks']",['Hydration'],V,75.0,87.0,63.0,87.0,63.0,98.0,473.0,24.2,1.3,0.5,White Bird Pokémon,45.0,20.0,['Water 1' 'Flying'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Ducklett,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
644.0,Vanillite,Ice,,"['Ice Body', 'Snow Cloak']",['Weak Armor'],V,36.0,50.0,50.0,65.0,60.0,44.0,305.0,5.7,0.4,0.5,Fresh Snow Pokémon,255.0,20.0,['Mineral'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
645.0,Vanillish,Ice,,"['Ice Body', 'Snow Cloak']",['Weak Armor'],V,51.0,65.0,65.0,80.0,75.0,59.0,395.0,41.0,1.1,0.5,Icy Snow Pokémon,120.0,20.0,['Mineral'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Vanillite,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
646.0,Vanilluxe,Ice,,"['Ice Body', 'Snow Warning']",['Weak Armor'],V,71.0,95.0,85.0,110.0,95.0,79.0,535.0,57.5,1.3,0.5,Snowstorm Pokémon,45.0,20.0,['Mineral'],"Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Vanillish,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
647.0,Deerling,Normal,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648.0,Sawsbuck,Normal,Grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649.0,Emolga,Electric,Flying,['Static'],['Motor Drive'],V,55.0,75.0,60.0,75.0,60.0,103.0,428.0,5.0,0.4,0.5,Sky Squirrel Pokémon,200.0,20.0,['Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
650.0,Karrablast,Bug,,"['Swarm', 'Shed Skin']",['No Guard'],V,50.0,75.0,45.0,40.0,45.0,60.0,315.0,5.9,0.5,0.5,Clamping Pokémon,200.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
651.0,Escavalier,Bug,Steel,"['Swarm', 'Shell Armor']",['Overcoat'],V,70.0,135.0,105.0,60.0,105.0,20.0,495.0,33.0,1.0,0.5,Cavalry Pokémon,75.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Karrablast,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
652.0,Foongus,Grass,Poison,['Effect Spore'],['Regenerator'],V,69.0,55.0,45.0,55.0,55.0,15.0,294.0,1.0,0.2,0.5,Mushroom Pokémon,190.0,20.0,['Grass'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
653.0,Amoonguss,Grass,Poison,['Effect Spore'],['Regenerator'],V,114.0,85.0,70.0,85.0,80.0,30.0,464.0,10.5,0.6,0.5,Mushroom Pokémon,75.0,20.0,['Grass'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Foongus,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
654.0,Frillish,Water,Ghost,"['Water Absorb', 'Cursed Body']",['Damp'],V,55.0,40.0,50.0,65.0,85.0,40.0,335.0,33.0,1.2,0.5,Floating Pokémon,190.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0
655.0,Jellicent,Water,Ghost,"['Water Absorb', 'Cursed Body']",['Damp'],V,100.0,60.0,70.0,85.0,105.0,60.0,480.0,135.0,2.2,0.5,Floating Pokémon,60.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Frillish,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0
656.0,Alomomola,Water,,"['Healer', 'Hydration']",['Regenerator'],V,165.0,75.0,80.0,40.0,45.0,65.0,470.0,31.6,1.2,0.5,Caring Pokémon,75.0,40.0,['Water 1' 'Water 2'],"Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
657.0,Joltik,Bug,Electric,"['Compound Eyes', 'Unnerve']",['Swarm'],V,50.0,47.0,50.0,57.0,50.0,65.0,319.0,0.6,0.1,0.5,Attaching Pokémon,190.0,20.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
658.0,Galvantula,Bug,Electric,"['Compound Eyes', 'Unnerve']",['Swarm'],V,70.0,77.0,60.0,97.0,60.0,108.0,472.0,14.3,0.8,0.5,EleSpider Pokémon,75.0,20.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Joltik,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
659.0,Ferroseed,Grass,Steel,['Iron Barbs'],[],V,44.0,50.0,91.0,24.0,86.0,10.0,305.0,18.8,0.6,0.5,Thorn Seed Pokémon,255.0,20.0,['Grass' 'Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.5,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,4.0,0.5,0.25,0.5,0.5,1.0,0.5,1.0,0.5
660.0,Ferrothorn,Grass,Steel,['Iron Barbs'],['Anticipation'],V,74.0,94.0,131.0,54.0,116.0,20.0,489.0,110.0,1.0,0.5,Thorn Pod Pokémon,90.0,20.0,['Grass' 'Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Ferroseed,0.5,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,4.0,0.5,0.25,0.5,0.5,1.0,0.5,1.0,0.5
661.0,Klink,Steel,,"['Plus', 'Minus']",['Clear Body'],V,40.0,55.0,70.0,45.0,60.0,30.0,300.0,21.0,0.3,-,Gear Pokémon,130.0,20.0,['Mineral'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
662.0,Klang,Steel,,"['Plus', 'Minus']",['Clear Body'],V,60.0,80.0,95.0,70.0,85.0,50.0,440.0,51.0,0.6,-,Gear Pokémon,60.0,20.0,['Mineral'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Klink,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
663.0,Klinklang,Steel,,"['Plus', 'Minus']",['Clear Body'],V,60.0,100.0,115.0,70.0,85.0,90.0,520.0,81.0,0.6,-,Gear Pokémon,30.0,20.0,['Mineral'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Klang,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
664.0,Tynamo,Electric,,['Levitate'],[],V,35.0,55.0,40.0,45.0,40.0,60.0,275.0,0.3,0.2,0.5,EleFish Pokémon,190.0,20.0,['Amorphous'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
665.0,Eelektrik,Electric,,['Levitate'],[],V,65.0,85.0,70.0,75.0,70.0,40.0,405.0,22.0,1.2,0.5,EleFish Pokémon,60.0,20.0,['Amorphous'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Tynamo,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
666.0,Eelektross,Electric,,['Levitate'],[],V,85.0,115.0,80.0,105.0,80.0,50.0,515.0,80.5,2.1,0.5,EleFish Pokémon,30.0,20.0,['Amorphous'],"Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Eelektrik,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
667.0,Elgyem,Psychic,,"['Telepathy', 'Synchronize']",['Analytic'],V,55.0,55.0,55.0,85.0,55.0,30.0,335.0,9.0,0.5,0.5,Cerebral Pokémon,255.0,20.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
668.0,Beheeyem,Psychic,,"['Telepathy', 'Synchronize']",['Analytic'],V,75.0,75.0,75.0,125.0,95.0,40.0,485.0,34.5,1.0,0.5,Cerebral Pokémon,90.0,20.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Elgyem,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
669.0,Litwick,Ghost,Fire,"['Flash Fire', 'Flame Body']",['Infiltrator'],V,50.0,30.0,55.0,65.0,55.0,20.0,275.0,3.1,0.3,0.5,Candle Pokémon,190.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5
670.0,Lampent,Ghost,Fire,"['Flash Fire', 'Flame Body']",['Infiltrator'],V,60.0,40.0,60.0,95.0,60.0,55.0,370.0,13.0,0.6,0.5,Lamp Pokémon,90.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Litwick,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5
671.0,Chandelure,Ghost,Fire,"['Flash Fire', 'Flame Body']",['Infiltrator'],V,60.0,55.0,90.0,145.0,90.0,80.0,520.0,34.3,1.0,0.5,Luring Pokémon,45.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Lampent,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5
672.0,Axew,Dragon,,"['Rivalry', 'Mold Breaker']",['Unnerve'],V,46.0,87.0,60.0,30.0,40.0,57.0,320.0,18.0,0.6,0.5,Tusk Pokémon,75.0,40.0,['Monster' 'Dragon'],"Slow
",35.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
673.0,Fraxure,Dragon,,"['Rivalry', 'Mold Breaker']",['Unnerve'],V,66.0,117.0,70.0,40.0,50.0,67.0,410.0,36.0,1.0,0.5,Axe Jaw Pokémon,60.0,40.0,['Monster' 'Dragon'],"Slow
",35.0,0.0,0.0,0.0,0.0,2.0,3.0,Axew,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
674.0,Haxorus,Dragon,,"['Rivalry', 'Mold Breaker']",['Unnerve'],V,76.0,147.0,90.0,60.0,70.0,97.0,540.0,105.5,1.8,0.5,Axe Jaw Pokémon,45.0,40.0,['Monster' 'Dragon'],"Slow
",35.0,0.0,0.0,0.0,0.0,3.0,3.0,Fraxure,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
675.0,Cubchoo,Ice,,"['Snow Cloak', 'Slush Rush']",['Rattled'],V,55.0,70.0,40.0,60.0,40.0,40.0,305.0,8.5,0.5,0.5,Chill Pokémon,120.0,20.0,['Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
676.0,Beartic,Ice,,"['Snow Cloak', 'Slush Rush']",['Swift Swim'],V,95.0,130.0,80.0,70.0,80.0,50.0,505.0,260.0,2.6,0.5,Freezing Pokémon,60.0,20.0,['Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Cubchoo,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
677.0,Cryogonal,Ice,,['Levitate'],[],V,80.0,50.0,50.0,95.0,135.0,105.0,515.0,148.0,1.1,-,Crystallizing Pokémon,25.0,25.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
678.0,Shelmet,Bug,,"['Hydration', 'Shell Armor']",['Overcoat'],V,50.0,40.0,85.0,40.0,65.0,25.0,305.0,7.7,0.4,0.5,Snail Pokémon,200.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
679.0,Accelgor,Bug,,"['Hydration', 'Sticky Hold']",['Unburden'],V,80.0,70.0,40.0,100.0,60.0,145.0,495.0,25.3,0.8,0.5,Shell Out Pokémon,75.0,15.0,['Bug'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Shelmet,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
680.0,Stunfisk,Ground,Electric,"['Static', 'Limber']",['Sand Veil'],V,109.0,66.0,84.0,81.0,99.0,32.0,471.0,11.0,0.7,0.5,Trap Pokémon,75.0,20.0,['Water 1' 'Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
681.0,Mienfoo,Fighting,,"['Inner Focus', 'Regenerator']",['Reckless'],V,45.0,85.0,50.0,55.0,50.0,65.0,350.0,20.0,0.9,0.5,Martial Arts Pokémon,180.0,25.0,['Field' 'Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
682.0,Mienshao,Fighting,,"['Inner Focus', 'Regenerator']",['Reckless'],V,65.0,125.0,60.0,95.0,60.0,105.0,510.0,35.5,1.4,0.5,Martial Arts Pokémon,45.0,25.0,['Field' 'Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Mienfoo,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
683.0,Druddigon,Dragon,,"['Rough Skin', 'Sheer Force']",['Mold Breaker'],V,77.0,120.0,90.0,60.0,90.0,48.0,485.0,139.0,1.6,0.5,Cave Pokémon,45.0,30.0,['Dragon' 'Monster'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,1.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
684.0,Golett,Ground,Ghost,"['Iron Fist', 'Klutz']",['No Guard'],V,59.0,74.0,50.0,35.0,50.0,35.0,303.0,92.0,1.0,-,Automaton Pokémon,190.0,25.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
685.0,Golurk,Ground,Ghost,"['Iron Fist', 'Klutz']",['No Guard'],V,89.0,124.0,80.0,55.0,80.0,55.0,483.0,330.0,2.8,-,Automaton Pokémon,90.0,25.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Golett,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
686.0,Pawniard,Dark,Steel,"['Defiant', 'Inner Focus']",['Pressure'],V,45.0,85.0,70.0,40.0,40.0,60.0,340.0,10.2,0.5,0.5,Sharp Blade Pokémon,120.0,20.0,['Human-Like'],"Medium Fast
",35.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.5,4.0,0.5,0.0,2.0,0.5,1.0,0.5,0.5,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0
